일자	현재지수	대비	등락률(%)	배당수익률(%)	주가이익비율	주가자산비율	시가지수	고가지수	저가지수	거래량(천주)	거래대금(백만원)	상장시가총액(백만원)
2004/11/11	861.26	0.72	0.08	2.15	15.1	1.11	856.66	867.25	855.51	290,885	2,209,937	395,966,752
2004/11/12	876.67	15.41	1.79	2.11	15.38	1.13	875.48	882.59	870.99	298,814	2,378,307	403,087,460
2004/11/15	882.33	5.66	0.65	2.1	15.51	1.14	879.88	891.71	876.70	266,419	1,956,466	405,639,188
2004/11/16	876.61	-5.72	-0.65	2.11	15.44	1.13	882.97	885.55	875.78	300,177	1,817,559	402,910,447
2004/11/17	885.42	8.81	1.01	2.09	15.62	1.14	881.26	889.71	876.75	279,052	1,950,803	406,813,728
2004/11/18	875.84	-9.58	-1.08	2.11	15.46	1.13	886.38	888.07	874.96	345,298	2,217,863	402,613,190
2004/11/19	867.03	-8.81	-1.01	2.13	15.29	1.12	878.59	882.12	863.52	360,721	1,862,809	398,550,990
2004/11/22	849.99	-17.04	-1.97	2.18	14.99	1.1	857.33	858.46	844.11	247,641	1,855,578	390,769,176
2004/11/23	860.40	10.41	1.22	2.15	15.17	1.11	857.51	862.43	851.18	285,327	1,750,791	395,298,636
2004/11/24	872.56	12.16	1.41	2.12	15.39	1.13	859.50	873.73	855.35	317,702	1,983,799	400,796,937
2004/11/25	872.49	-0.07	-0.01	2.12	15.39	1.13	873.87	879.92	871.12	257,875	1,898,612	400,746,377
2004/11/26	858.12	-14.37	-1.65	2.15	15.12	1.11	877.82	883.85	856.89	310,252	2,438,112	394,224,754
2004/11/29	865.40	7.28	0.85	2.14	15.25	1.12	861.17	867.37	855.81	315,897	2,015,546	397,365,662
2004/11/30	878.06	12.66	1.46	2.1	15.48	1.13	865.78	878.06	857.85	333,125	2,305,554	403,113,965
2004/12/01	876.80	-1.26	-0.14	2.11	15.46	1.13	874.47	878.91	871.13	316,628	1,843,190	402,506,335
2004/12/02	884.10	7.3	0.83	2.09	15.59	1.14	891.14	893.51	882.58	335,556	2,268,075	405,806,771
2004/12/03	882.55	-1.55	-0.18	2.09	15.56	1.14	890.59	893.42	877.46	331,025	2,415,769	405,399,663
2004/12/06	870.75	-11.8	-1.34	2.12	15.36	1.13	875.53	876.38	867.70	280,851	1,622,141	400,072,104
2004/12/07	861.07	-9.68	-1.11	2.15	15.18	1.11	867.83	872.39	861.07	336,156	1,937,111	395,497,950
2004/12/08	871.74	10.67	1.24	2.12	15.34	1.12	855.53	871.74	855.07	346,292	2,001,919	400,251,639
2004/12/09	861.31	-10.43	-1.2	2.15	15.16	1.11	870.61	871.87	855.88	268,372	2,610,644	395,481,129
2004/12/10	844.85	-16.46	-1.91	2.19	14.85	1.09	862.16	862.77	841.77	259,799	2,442,014	387,865,069
2004/12/13	844.20	-0.65	-0.08	2.2	14.82	1.09	841.34	847.92	838.10	239,840	1,665,572	387,519,382
2004/12/14	849.40	5.2	0.62	2.18	14.96	1.1	846.02	852.26	842.70	277,259	1,766,848	390,001,586
2004/12/15	868.84	19.44	2.29	2.13	15.29	1.12	854.99	868.87	853.64	311,207	2,180,190	399,108,675
2004/12/16	873.70	4.86	0.56	2.12	15.39	1.13	869.92	878.67	868.90	325,690	2,166,351	401,429,060
2004/12/17	875.13	1.43	0.16	2.11	15.42	1.13	874.23	880.95	868.61	446,430	3,178,826	402,110,235
2004/12/20	884.31	9.18	1.05	2.1	15.59	1.14	872.30	884.49	870.60	359,898	1,820,909	406,130,817
2004/12/21	882.82	-1.49	-0.17	2.1	15.59	1.14	882.90	887.38	876.35	350,621	1,995,981	405,527,027
2004/12/22	883.38	0.56	0.06	2.09	15.6	1.14	888.20	890.81	880.38	325,403	2,109,288	405,837,835
2004/12/23	876.88	-6.5	-0.74	2.11	15.45	1.13	890.32	890.32	873.11	272,298	1,946,930	402,791,195
2004/12/24	879.92	3.04	0.35	2.1	15.54	1.14	877.40	879.92	872.92	283,177	1,798,793	404,835,696
2004/12/27	876.98	-2.94	-0.33	2.1	15.52	1.14	881.82	882.78	873.84	229,733	1,670,845	403,757,952
2004/12/28	878.43	1.45	0.17	2.1	15.54	1.14	874.53	881.28	872.33	307,692	1,676,360	404,468,130
2004/12/29	884.27	5.84	0.66	2.09	15.64	1.14	869.23	884.27	868.04	257,902	1,698,712	407,112,504
2004/12/30	895.92	11.65	1.32	2.06	15.84	1.16	886.20	896.10	885.43	248,584	1,693,718	412,588,139
2005/01/03	893.71	-2.21	-0.25	2.06	15.87	1.16	896.00	897.59	890.93	252,568	1,466,793	411,369,068
2005/01/04	886.90	-6.81	-0.76	2.07	15.77	1.15	890.56	895.40	884.94	331,633	1,788,773	408,328,444
2005/01/05	885.19	-1.71	-0.19	2.07	15.8	1.15	874.92	885.20	873.18	343,142	2,062,911	406,860,790
2005/01/06	871.28	-13.91	-1.57	2.1	15.58	1.14	878.23	886.31	871.28	394,697	2,487,651	401,618,373
2005/01/07	870.84	-0.44	-0.05	2.11	15.56	1.14	876.36	878.89	866.72	294,804	1,982,615	401,729,384
2005/01/10	874.18	3.34	0.38	2.1	15.63	1.14	872.82	875.00	866.17	275,961	1,671,258	403,352,775
2005/01/11	884.29	10.11	1.16	2.07	15.84	1.16	874.79	884.29	869.91	364,433	2,211,725	407,762,635
2005/01/12	880.03	-4.26	-0.48	2.08	15.76	1.15	884.47	886.79	878.03	321,629	2,096,872	405,936,803
2005/01/13	885.54	5.51	0.63	2.06	15.88	1.16	881.39	886.73	876.72	290,672	2,098,601	408,580,180
2005/01/14	905.10	19.56	2.21	2.02	16.26	1.19	879.83	905.52	877.44	356,837	3,114,266	417,919,048
2005/01/17	923.08	17.98	1.99	1.98	16.59	1.21	915.22	925.01	912.68	416,678	3,290,808	426,217,648
2005/01/18	920.57	-2.51	-0.27	1.98	16.54	1.21	923.52	926.85	920.08	432,798	2,746,966	425,033,243
2005/01/19	916.27	-4.3	-0.47	1.99	16.46	1.2	923.36	926.71	914.30	415,606	2,479,903	423,005,907
2005/01/20	909.37	-6.9	-0.75	2.01	16.34	1.19	910.40	914.93	907.51	467,070	2,247,150	419,875,134
2005/01/21	919.61	10.24	1.13	1.98	16.54	1.21	910.04	920.35	906.23	463,481	2,278,092	424,491,418
2005/01/24	923.11	3.5	0.38	1.97	16.61	1.21	918.21	928.52	911.75	527,615	2,354,988	426,338,483
2005/01/25	915.10	-8.01	-0.87	1.99	16.46	1.2	915.94	918.08	911.26	486,454	2,316,679	422,731,849
2005/01/26	927.00	11.9	1.3	1.96	16.69	1.22	918.75	930.20	917.09	492,322	2,825,531	428,127,673
2005/01/27	924.87	-2.13	-0.23	1.97	16.65	1.21	928.67	930.59	920.93	500,472	2,744,180	427,164,488
2005/01/28	921.59	-3.28	-0.35	1.98	16.59	1.21	924.09	924.91	915.74	393,167	2,032,280	425,629,930
2005/01/31	932.70	11.11	1.21	1.95	16.82	1.23	920.99	934.10	920.99	466,827	2,185,136	430,657,652
2005/02/01	923.69	-9.01	-0.97	1.97	16.69	1.22	930.16	931.86	923.08	434,696	2,285,612	427,539,246
2005/02/02	921.44	-2.25	-0.24	1.97	16.66	1.21	925.98	926.54	918.44	453,665	2,337,753	426,534,042
2005/02/03	928.79	7.35	0.8	1.95	16.77	1.22	922.43	930.73	921.04	398,293	2,306,375	430,010,283
2005/02/04	933.55	4.76	0.51	1.94	16.86	1.23	928.21	936.45	926.10	385,533	2,483,457	432,288,990
2005/02/07	949.19	15.64	1.68	1.91	17.14	1.25	942.15	949.45	941.14	421,374	2,716,950	439,499,547
2005/02/11	947.23	-1.96	-0.21	1.92	17.1	1.25	944.28	947.94	936.17	381,953	2,544,311	438,669,405
2005/02/14	964.79	17.56	1.85	1.88	17.41	1.27	957.22	967.80	954.36	537,088	3,457,610	446,762,308
2005/02/15	968.88	4.09	0.42	1.87	17.48	1.28	965.74	968.88	961.07	547,941	3,409,357	448,652,746
2005/02/16	971.56	2.68	0.28	1.87	17.54	1.28	973.61	979.00	965.58	557,296	3,437,838	449,842,810
2005/02/17	972.56	1.0	0.1	1.86	17.55	1.28	972.90	974.77	968.53	511,740	3,307,017	451,365,255
2005/02/18	984.10	11.54	1.19	1.84	17.74	1.29	969.13	984.10	967.04	543,690	3,464,134	456,753,181
2005/02/21	988.71	4.61	0.47	1.83	17.84	1.3	992.46	992.46	982.96	629,088	4,442,839	459,002,111
2005/02/22	977.80	-10.91	-1.1	1.85	17.65	1.29	988.63	990.62	975.57	631,045	3,619,332	454,039,608
2005/02/23	968.43	-9.37	-0.96	1.87	17.49	1.28	968.16	971.71	963.90	483,567	3,073,718	449,484,397
2005/02/24	987.10	18.67	1.93	1.84	17.82	1.3	972.95	989.27	971.54	581,343	3,292,995	458,133,259
2005/02/25	996.95	9.85	1.0	1.82	18.0	1.31	994.01	1,000.26	990.20	531,397	3,429,889	462,649,231
2005/02/28	1,011.36	14.41	1.45	1.79	18.26	1.33	1,003.65	1,011.65	999.10	534,146	3,699,204	469,423,727
2005/03/02	1,007.48	-3.88	-0.38	1.8	18.19	1.33	1,015.16	1,015.51	1,003.11	721,282	4,618,714	467,533,866
2005/03/03	1,010.92	3.44	0.34	1.79	18.25	1.33	1,008.22	1,015.28	999.86	615,896	3,694,549	469,312,264
2005/03/04	1,012.96	2.04	0.2	1.79	18.27	1.33	1,013.79	1,016.18	1,007.68	587,260	3,820,318	470,009,666
2005/03/07	1,007.50	-5.46	-0.54	1.8	18.18	1.33	1,021.63	1,025.08	998.89	599,486	4,024,332	467,472,439
2005/03/08	1,000.28	-7.22	-0.72	1.81	18.04	1.31	1,010.62	1,012.40	995.92	588,663	3,415,727	464,217,936
2005/03/09	1,008.79	8.51	0.85	1.8	18.19	1.33	996.86	1,008.79	990.44	532,634	3,414,030	468,044,587
2005/03/10	998.66	-10.13	-1.0	1.81	18.01	1.31	1,007.21	1,012.81	998.66	591,339	3,947,604	463,604,898
2005/03/11	1,022.79	24.13	2.42	1.77	18.45	1.35	1,006.50	1,022.79	1,006.50	699,408	3,858,484	474,580,843
2005/03/14	1,019.69	-3.1	-0.3	1.78	18.4	1.34	1,018.33	1,021.30	1,015.17	550,421	2,913,865	472,995,342
2005/03/15	993.13	-26.56	-2.6	1.82	17.91	1.31	1,024.08	1,024.34	992.46	741,326	3,832,324	460,965,503
2005/03/16	993.13	0.0	0.0	1.82	17.93	1.31	990.54	997.57	982.22	669,647	3,391,121	460,964,343
2005/03/17	980.05	-13.08	-1.32	1.85	17.7	1.29	983.52	988.37	972.90	745,031	3,174,416	454,968,647
2005/03/18	979.72	-0.33	-0.03	1.85	17.69	1.29	981.13	988.37	977.29	664,843	2,853,793	451,563,569
2005/03/21	979.27	-0.45	-0.05	1.85	17.69	1.29	979.31	986.88	968.95	530,875	2,499,184	451,392,349
2005/03/22	980.41	1.14	0.12	1.85	17.71	1.29	978.09	986.15	972.94	520,612	2,308,412	455,124,243
2005/03/23	966.81	-13.6	-1.39	1.87	17.48	1.27	974.22	980.65	964.08	519,675	2,360,417	448,979,373
2005/03/24	956.33	-10.48	-1.08	1.89	17.29	1.26	970.29	972.85	949.98	542,355	2,658,123	444,335,559
2005/03/25	965.30	8.97	0.94	1.87	17.47	1.27	960.65	965.42	956.45	594,106	1,728,296	448,506,944
2005/03/28	977.70	12.4	1.28	1.85	17.69	1.29	969.48	981.54	969.48	607,948	2,050,037	454,264,550
2005/03/29	958.96	-18.74	-1.92	1.87	17.34	1.26	977.98	978.47	956.34	524,504	2,176,318	445,707,653
2005/03/30	955.45	-3.51	-0.37	1.88	17.26	1.26	952.40	957.08	946.41	442,964	1,985,415	443,965,124
2005/03/31	965.68	10.23	1.07	1.86	17.49	1.27	969.85	970.38	961.54	435,278	2,027,878	448,728,098
2005/04/01	981.90	16.22	1.68	1.81	17.85	1.31	963.78	982.49	963.57	480,857	2,439,717	456,295,869
2005/04/04	982.50	0.6	0.06	1.8	17.88	1.31	981.00	984.09	976.28	458,761	2,019,905	456,635,841
2005/04/06	988.00	5.5	0.56	1.79	18.36	1.32	985.65	990.34	975.28	473,793	2,448,711	459,179,859
2005/04/07	988.90	0.9	0.09	1.79	18.38	1.32	991.36	993.03	985.87	571,335	2,658,942	459,598,479
2005/04/08	992.17	3.27	0.33	1.79	18.44	1.33	995.87	996.90	989.56	489,899	2,575,687	461,263,852
2005/04/11	985.94	-6.23	-0.63	1.8	18.32	1.32	988.21	988.50	981.74	411,838	1,753,243	458,343,808
2005/04/12	981.79	-4.15	-0.42	1.81	18.24	1.31	982.44	985.99	979.73	477,498	1,916,650	456,400,336
2005/04/13	981.31	-0.48	-0.05	1.81	18.24	1.31	985.82	986.82	979.31	438,079	1,858,811	456,190,045
2005/04/14	953.92	-27.39	-2.79	1.86	17.72	1.28	973.40	973.86	953.92	419,599	2,591,588	443,723,008
2005/04/15	947.22	-6.7	-0.7	1.87	17.6	1.27	954.61	955.38	940.04	378,262	2,509,742	440,378,370
2005/04/18	925.00	-22.22	-2.35	1.92	17.2	1.24	930.85	934.37	917.41	367,620	2,172,640	429,823,868
2005/04/19	932.45	7.45	0.81	1.9	17.33	1.25	931.60	936.70	928.77	360,814	1,982,732	433,166,135
2005/04/20	937.36	4.91	0.53	1.89	17.41	1.25	940.36	948.73	930.06	410,506	2,243,330	435,369,997
2005/04/21	939.14	1.78	0.19	1.89	17.44	1.26	925.17	941.63	916.74	443,311	2,198,359	436,275,531
2005/04/22	940.79	1.65	0.18	2.62	7.6	1.1	952.80	952.96	940.78	438,261	1,864,732	436,229,826
2005/04/25	946.17	5.38	0.57	2.61	7.65	1.11	936.25	946.87	932.76	387,340	1,600,367	438,665,521
2005/04/26	944.46	-1.71	-0.18	2.61	7.63	1.11	947.31	949.33	944.30	429,943	1,783,210	437,911,294
2005/04/27	930.16	-14.3	-1.51	2.65	7.52	1.09	936.34	936.37	924.44	398,222	1,785,611	431,454,095
2005/04/28	917.73	-12.43	-1.34	2.69	7.42	1.08	931.34	931.96	917.71	369,839	1,940,080	425,699,609
2005/04/29	911.30	-6.43	-0.7	2.71	7.37	1.07	907.63	914.25	902.88	335,607	2,189,548	422,639,999
2005/05/02	918.42	7.12	0.78	2.69	7.42	1.08	916.48	918.45	912.43	298,907	1,353,729	425,890,260
2005/05/03	913.82	-4.6	-0.5	2.7	7.38	1.07	920.94	923.53	911.14	373,033	1,587,529	423,721,451
2005/05/04	929.35	15.53	1.7	2.66	7.51	1.09	916.29	931.19	916.29	330,702	1,837,623	430,922,784
2005/05/06	940.85	11.5	1.24	2.62	7.6	1.1	933.38	942.67	933.24	314,696	2,196,336	436,330,993
2005/05/09	935.20	-5.65	-0.6	2.64	7.55	1.1	942.01	942.32	926.48	362,535	1,912,069	433,709,678
2005/05/10	934.28	-0.92	-0.1	2.64	7.54	1.1	939.18	941.45	933.56	347,690	1,785,110	433,311,874
2005/05/11	923.38	-10.9	-1.17	2.67	7.45	1.08	927.31	928.43	921.01	268,607	1,681,911	428,359,606
2005/05/12	921.21	-2.17	-0.24	2.68	7.44	1.08	923.26	928.87	921.21	307,792	1,677,460	427,416,384
2005/05/13	923.19	1.98	0.21	2.67	7.46	1.08	918.77	925.08	910.72	295,679	1,852,133	428,408,192
2005/05/16	929.04	5.85	0.63	2.66	7.5	1.09	925.41	935.53	925.05	405,544	1,818,779	431,327,525
2005/05/17	927.16	-1.88	-0.2	2.66	7.49	1.09	938.27	940.80	921.77	288,217	1,664,251	430,576,793
2005/05/18	930.36	3.2	0.35	2.65	7.51	1.09	935.18	937.00	926.97	333,347	1,832,479	432,117,638
2005/05/19	952.09	21.73	2.34	2.59	7.69	1.12	941.31	952.74	941.31	366,590	2,417,369	442,039,300
2005/05/20	952.19	0.1	0.01	2.59	7.69	1.12	954.66	956.06	948.38	341,239	1,733,650	442,054,261
